key,value
guardia,0.21442250696755896
servizio,0.21442250696755896
sanitaria,0.21442250696755896
medici,0.21442250696755896
mai,0.21442250696755896
prestazioni,0.21442250696755896
fiamme,0.10721125348377948
eseguite,0.10721125348377948
finanza,0.10721125348377948
esclusivo,0.10721125348377948
controllate,0.10721125348377948
erariale,0.10721125348377948
gialle,0.10721125348377948
giudiziaria,0.10721125348377948
dipendente,0.10721125348377948
denunciati,0.10721125348377948
danno,0.10721125348377948
corte,0.10721125348377948
convenzionati,0.10721125348377948
truffa,0.10721125348377948
conti,0.10721125348377948
allautorità,0.10721125348377948
63,0.10721125348377948
738,0.10721125348377948
accertamenti,0.10721125348377948
accertata,0.10721125348377948
affidato,0.10721125348377948
aggiuntive,0.10721125348377948
allente,0.10721125348377948
indagati,0.10721125348377948
amministrativa,0.10721125348377948
attività,0.10721125348377948
azienda,0.10721125348377948
causato,0.10721125348377948
circostanza,0.10721125348377948
conclusione,0.10721125348377948
conseguente,0.10721125348377948
irregolarità,0.10721125348377948
indagini,0.10721125348377948
pur,0.10721125348377948
svolgeva,0.10721125348377948
stessa,0.10721125348377948
stato,0.10721125348377948
sospetto,0.10721125348377948
sette,0.10721125348377948
segnalazione,0.10721125348377948
segnalati,0.10721125348377948
secondo,0.10721125348377948
sanitario,0.10721125348377948
responsabilità,0.10721125348377948
rese,0.10721125348377948
rapporto,0.10721125348377948
quali,0.10721125348377948
pubblico,0.10721125348377948
investigatori,0.10721125348377948
professionale,0.10721125348377948
presunte,0.10721125348377948
percepito,0.10721125348377948
pagamento,0.10721125348377948
oggetto,0.10721125348377948
odontoiatra,0.10721125348377948
notificato,0.10721125348377948
medica,0.10721125348377948
libero,0.10721125348377948
lazienda,0.10721125348377948
lavviso,0.10721125348377948
lavoro,0.10721125348377948
trento,0.10721125348377948
476,0.10721125348377948
